id,inbd,el,slope,npp,lcH,MAT,geometry
167,TRUE,432.3931168089522,6.049288227444603,0.7151733338832855,1.0478613106518087,106,"list(c(569306.999674684, 570306.999674684, 570306.999674684, 569306.999674684, 569306.999674684, 203075.236743745, 203075.236743745, 202075.236743745, 202075.236743745, 203075.236743745))"
258,TRUE,428.7394719834023,5.123282974445865,0.7206149995326996,0.6936631449250079,105.96833419799805,"list(c(569306.999674684, 570306.999674684, 570306.999674684, 569306.999674684, 569306.999674684, 202075.236743745, 202075.236743745, 201075.236743745, 201075.236743745, 202075.236743745))"
348,TRUE,439.1035889183453,5.351267459948047,0.6439249962568283,1.2039513102646737,105.28950500488281,"list(c(568306.999674684, 569306.999674684, 569306.999674684, 568306.999674684, 568306.999674684, 201075.236743745, 201075.236743745, 200075.236743745, 200075.236743745, 201075.236743745))"
436,TRUE,426.26961844018166,4.038380674844564,0.6787349879741669,0.9760740884931062,106.64152526855469,"list(c(565306.999674684, 566306.999674684, 566306.999674684, 565306.999674684, 565306.999674684, 200075.236743745, 200075.236743745, 199075.236743745, 199075.236743745, 200075.236743745))"
437,TRUE,451.91919257793023,8.474060773090402,0.7590349912643433,1.5899324719028205,105.2656478881836,"list(c(566306.999674684, 567306.999674684, 567306.999674684, 566306.999674684, 566306.999674684, 200075.236743745, 200075.236743745, 199075.236743745, 199075.236743745, 200075.236743745))"
439,TRUE,490.8017380694126,7.164679466935487,0.6799399852752686,0.9719298112597007,102.76343536376953,"list(c(568306.999674684, 569306.999674684, 569306.999674684, 568306.999674684, 568306.999674684, 200075.236743745, 200075.236743745, 199075.236743745, 199075.236743745, 200075.236743745))"
506,TRUE,1304.601697921753,20.509286508065504,0.7596975117921829,1.1644482007299082,55.81068801879883,"list(c(544306.999674684, 545306.999674684, 545306.999674684, 544306.999674684, 544306.999674684, 199075.236743745, 199075.236743745, 198075.236743745, 198075.236743745, 199075.236743745))"
526,TRUE,432.1173319918044,4.853571715555629,0.7260500192642212,1.7621596340261576,106.10355758666992,"list(c(564306.999674684, 565306.999674684, 565306.999674684, 564306.999674684, 564306.999674684, 199075.236743745, 199075.236743745, 198075.236743745, 198075.236743745, 199075.236743745))"
527,TRUE,465.0102646807407,9.342291929100043,0.759114995598793,1.7284313526589703,104.5701675415039,"list(c(565306.999674684, 566306.999674684, 566306.999674684, 565306.999674684, 565306.999674684, 199075.236743745, 199075.236743745, 198075.236743745, 198075.236743745, 199075.236743745))"
529,TRUE,520.9307358721469,9.5172860990232,0.7687549889087677,1.3513521026166042,101.31940460205078,"list(c(567306.999674684, 568306.999674684, 568306.999674684, 567306.999674684, 567306.999674684, 199075.236743745, 199075.236743745, 198075.236743745, 198075.236743745, 199075.236743745))"
530,TRUE,552.1225898418021,8.467352443609109,0.7063300013542175,1.4519277931310657,99.50521469116211,"list(c(568306.999674684, 569306.999674684, 569306.999674684, 568306.999674684, 568306.999674684, 199075.236743745, 199075.236743745, 198075.236743745, 198075.236743745, 199075.236743745))"
531,TRUE,521.2598202685092,8.115004947811267,0.7136350274085999,0.734915711557292,101.88178634643555,"list(c(569306.999674684, 570306.999674684, 570306.999674684, 569306.999674684, 569306.999674684, 199075.236743745, 199075.236743745, 198075.236743745, 198075.236743745, 199075.236743745))"
532,TRUE,451.26369096877727,7.6093497950913145,0.7232500165700912,1.3131314654524129,105.35942840576172,"list(c(570306.999674684, 571306.999674684, 571306.999674684, 570306.999674684, 570306.999674684, 199075.236743745, 199075.236743745, 198075.236743745, 198075.236743745, 199075.236743745))"
597,TRUE,1357.7260001580382,10.053481888516929,0.7186925113201141,1.3657454302893037,51.95402908325195,"list(c(544306.999674684, 545306.999674684, 545306.999674684, 544306.999674684, 544306.999674684, 198075.236743745, 198075.236743745, 197075.236743745, 197075.236743745, 198075.236743745))"
617,TRUE,481.1661510356851,7.211985180577303,0.6629775166511536,1.4428927774933804,103.51419830322266,"list(c(564306.999674684, 565306.999674684, 565306.999674684, 564306.999674684, 564306.999674684, 198075.236743745, 198075.236743745, 197075.236743745, 197075.236743745, 198075.236743745))"
620,TRUE,552.8208897564198,7.821364887360949,0.7124750018119812,1.3934012149617552,99.09522247314453,"list(c(567306.999674684, 568306.999674684, 568306.999674684, 567306.999674684, 567306.999674684, 198075.236743745, 198075.236743745, 197075.236743745, 197075.236743745, 198075.236743745))"
621,TRUE,540.4908547810321,9.266180369578063,0.6946875005960464,1.1776198146546415,99.78056335449219,"list(c(568306.999674684, 569306.999674684, 569306.999674684, 568306.999674684, 568306.999674684, 198075.236743745, 198075.236743745, 197075.236743745, 197075.236743745, 198075.236743745))"
622,TRUE,453.2221529559118,6.918669745221274,0.7016550004482269,1.6762849116298801,105.2026481628418,"list(c(569306.999674684, 570306.999674684, 570306.999674684, 569306.999674684, 569306.999674684, 198075.236743745, 198075.236743745, 197075.236743745, 197075.236743745, 198075.236743745))"
708,TRUE,505.32617678540817,5.561928419180873,0.6753499905268351,0.9117292208122453,102.21532821655273,"list(c(564306.999674684, 565306.999674684, 565306.999674684, 564306.999674684, 564306.999674684, 197075.236743745, 197075.236743745, 196075.236743745, 196075.236743745, 197075.236743745))"
709,TRUE,518.9491193852526,6.1767528546212915,0.6956149935722351,0.9360921789882078,101.06378936767578,"list(c(565306.999674684, 566306.999674684, 566306.999674684, 565306.999674684, 565306.999674684, 197075.236743745, 197075.236743745, 196075.236743745, 196075.236743745, 197075.236743745))"
712,TRUE,441.1968652644056,8.026188302286764,0.6970566709836324,1.7359319534505981,105.18391799926758,"list(c(568306.999674684, 569306.999674684, 569306.999674684, 568306.999674684, 568306.999674684, 197075.236743745, 197075.236743745, 196075.236743745, 196075.236743745, 197075.236743745))"
778,TRUE,1287.3154160519864,7.667474249685194,0.734049990773201,0.9716783877252739,55.453439712524414,"list(c(543306.999674684, 544306.999674684, 544306.999674684, 543306.999674684, 543306.999674684, 196075.236743745, 196075.236743745, 195075.236743745, 195075.236743745, 196075.236743745))"
779,TRUE,1322.864974650931,9.139826013506,0.7216825038194656,1.043989973141756,53.484676361083984,"list(c(544306.999674684, 545306.999674684, 545306.999674684, 544306.999674684, 544306.999674684, 196075.236743745, 196075.236743745, 195075.236743745, 195075.236743745, 196075.236743745))"
803,TRUE,431.69131423057394,6.8177571263578205,0.6904375106096268,1.1242642366425426,106.18988037109375,"list(c(568306.999674684, 569306.999674684, 569306.999674684, 568306.999674684, 568306.999674684, 196075.236743745, 196075.236743745, 195075.236743745, 195075.236743745, 196075.236743745))"
867,TRUE,1325.6122743076544,9.18114996357761,0.7189525067806244,1.318487351709449,54.69351005554199,"list(c(541306.999674684, 542306.999674684, 542306.999674684, 541306.999674684, 541306.999674684, 195075.236743745, 195075.236743745, 194075.236743745, 194075.236743745, 195075.236743745))"
869,TRUE,1222.9742929838612,10.155609700552768,0.7579250037670135,1.5006507482165943,58.87235450744629,"list(c(543306.999674684, 544306.999674684, 544306.999674684, 543306.999674684, 543306.999674684, 195075.236743745, 195075.236743745, 194075.236743745, 194075.236743745, 195075.236743745))"
886,TRUE,433.18606856877625,5.988355656382385,0.7497999866803488,1.380975836373734,106.90766906738281,"list(c(560306.999674684, 561306.999674684, 561306.999674684, 560306.999674684, 560306.999674684, 195075.236743745, 195075.236743745, 194075.236743745, 194075.236743745, 195075.236743745))"
893,TRUE,433.0252011444859,6.8232885533696965,0.6992650032043457,0.41783633053201685,107,"list(c(567306.999674684, 568306.999674684, 568306.999674684, 567306.999674684, 567306.999674684, 195075.236743745, 195075.236743745, 194075.236743745, 194075.236743745, 195075.236743745))"
895,TRUE,430.6631703281464,5.732839877522269,0.7535899877548218,1.0422149990262788,106.99764251708984,"list(c(569306.999674684, 570306.999674684, 570306.999674684, 569306.999674684, 569306.999674684, 195075.236743745, 195075.236743745, 194075.236743745, 194075.236743745, 195075.236743745))"
896,TRUE,434.46736746123344,5.62331026261167,0.6722999960184097,1.309772291845464,106.99040222167969,"list(c(570306.999674684, 571306.999674684, 571306.999674684, 570306.999674684, 570306.999674684, 195075.236743745, 195075.236743745, 194075.236743745, 194075.236743745, 195075.236743745))"
897,TRUE,447.0944951916417,8.817174162040729,0.707087516784668,1.4936955807129528,106.11745834350586,"list(c(571306.999674684, 572306.999674684, 572306.999674684, 571306.999674684, 571306.999674684, 195075.236743745, 195075.236743745, 194075.236743745, 194075.236743745, 195075.236743745))"
956,TRUE,1242.9081865675905,9.104627511529035,0.7461275011301041,1.2053091578399548,59.293304443359375,"list(c(539306.999674684, 540306.999674684, 540306.999674684, 539306.999674684, 539306.999674684, 194075.236743745, 194075.236743745, 193075.236743745, 193075.236743745, 194075.236743745))"
958,TRUE,1186.9621995154848,10.941093806726064,0.8242699950933456,1.531336344605545,58.716922760009766,"list(c(541306.999674684, 542306.999674684, 542306.999674684, 541306.999674684, 541306.999674684, 194075.236743745, 194075.236743745, 193075.236743745, 193075.236743745, 194075.236743745))"
976,TRUE,446.9189358163387,6.025758163813426,0.7178300023078918,1.6900869169940351,106.28861618041992,"list(c(559306.999674684, 560306.999674684, 560306.999674684, 559306.999674684, 559306.999674684, 194075.236743745, 194075.236743745, 193075.236743745, 193075.236743745, 194075.236743745))"
986,TRUE,426.9733708767181,7.141015304844509,0.6852674931287766,1.0283733029724231,106.80592727661133,"list(c(569306.999674684, 570306.999674684, 570306.999674684, 569306.999674684, 569306.999674684, 194075.236743745, 194075.236743745, 193075.236743745, 193075.236743745, 194075.236743745))"
987,TRUE,442.94560623168945,7.135694524142342,0.7011974900960922,0.6777241907511959,105.98399353027344,"list(c(570306.999674684, 571306.999674684, 571306.999674684, 570306.999674684, 570306.999674684, 194075.236743745, 194075.236743745, 193075.236743745, 193075.236743745, 194075.236743745))"
1044,TRUE,1235.5350121843053,20.199587530224427,0.8020899891853333,1.1685933143861034,62.19782829284668,"list(c(536306.999674684, 537306.999674684, 537306.999674684, 536306.999674684, 536306.999674684, 193075.236743745, 193075.236743745, 192075.236743745, 192075.236743745, 193075.236743745))"
1046,TRUE,1261.0017020042906,6.617083867242434,0.7374274879693985,0.8478735441313244,57.02823448181152,"list(c(538306.999674684, 539306.999674684, 539306.999674684, 538306.999674684, 538306.999674684, 193075.236743745, 193075.236743745, 192075.236743745, 192075.236743745, 193075.236743745))"
1049,TRUE,1128.9159863248785,7.9802261849975125,0.73904749751091,1.0928231289725157,64.47005844116211,"list(c(541306.999674684, 542306.999674684, 542306.999674684, 541306.999674684, 541306.999674684, 193075.236743745, 193075.236743745, 192075.236743745, 192075.236743745, 193075.236743745))"
1050,TRUE,1102.900847211797,13.6924409444546,0.7284974902868271,1.4658877501435326,66.98725891113281,"list(c(542306.999674684, 543306.999674684, 543306.999674684, 542306.999674684, 542306.999674684, 193075.236743745, 193075.236743745, 192075.236743745, 192075.236743745, 193075.236743745))"
1054,TRUE,631.3406399665995,12.219418269418394,0.8011075109243393,1.3275400609712915,94.86894989013672,"list(c(546306.999674684, 547306.999674684, 547306.999674684, 546306.999674684, 546306.999674684, 193075.236743745, 193075.236743745, 192075.236743745, 192075.236743745, 193075.236743745))"
1069,TRUE,480.1504572604565,5.3923393883951425,0.7369975000619888,1.0444785768685396,103.9680404663086,"list(c(561306.999674684, 562306.999674684, 562306.999674684, 561306.999674684, 561306.999674684, 193075.236743745, 193075.236743745, 192075.236743745, 192075.236743745, 193075.236743745))"
1071,TRUE,467.6214297680145,5.701724946805114,0.7571299970149994,1.0365949764199107,104.10028839111328,"list(c(563306.999674684, 564306.999674684, 564306.999674684, 563306.999674684, 563306.999674684, 193075.236743745, 193075.236743745, 192075.236743745, 192075.236743745, 193075.236743745))"
1072,TRUE,449.7963357479014,5.121927018527969,0.7448624968528748,0.8264176181727197,104.88507080078125,"list(c(564306.999674684, 565306.999674684, 565306.999674684, 564306.999674684, 564306.999674684, 193075.236743745, 193075.236743745, 192075.236743745, 192075.236743745, 193075.236743745))"
1077,TRUE,443.6584205018713,6.180413140291263,0.6070474982261658,1.1806307436273447,106.10988235473633,"list(c(569306.999674684, 570306.999674684, 570306.999674684, 569306.999674684, 569306.999674684, 193075.236743745, 193075.236743745, 192075.236743745, 192075.236743745, 193075.236743745))"
1078,TRUE,473.2622737072884,7.592876606621879,0.708759993314743,0.4557933115539816,104.21971893310547,"list(c(570306.999674684, 571306.999674684, 571306.999674684, 570306.999674684, 570306.999674684, 193075.236743745, 193075.236743745, 192075.236743745, 192075.236743745, 193075.236743745))"
1136,TRUE,1308.387261101079,13.434014321066613,0.7710999995470047,1.3192737637742762,55.5898380279541,"list(c(537306.999674684, 538306.999674684, 538306.999674684, 537306.999674684, 537306.999674684, 192075.236743745, 192075.236743745, 191075.236743745, 191075.236743745, 192075.236743745))"
1137,TRUE,1265.9320037664713,12.15755093080792,0.7164674997329712,1.4459826279477186,57.12709617614746,"list(c(538306.999674684, 539306.999674684, 539306.999674684, 538306.999674684, 538306.999674684, 192075.236743745, 192075.236743745, 191075.236743745, 191075.236743745, 192075.236743745))"
1138,TRUE,1272.1416915214731,11.157703268914128,0.7327750027179718,1.4337394784490396,58.325897216796875,"list(c(539306.999674684, 540306.999674684, 540306.999674684, 539306.999674684, 539306.999674684, 192075.236743745, 192075.236743745, 191075.236743745, 191075.236743745, 192075.236743745))"
1139,TRUE,1244.217455556113,13.442059973216786,0.7197899967432022,1.558501757820968,61.705488204956055,"list(c(540306.999674684, 541306.999674684, 541306.999674684, 540306.999674684, 540306.999674684, 192075.236743745, 192075.236743745, 191075.236743745, 191075.236743745, 192075.236743745))"
1160,TRUE,475.98150941712254,5.1376155047024605,0.7490125000476837,0.9345859157820078,104.23850440979004,"list(c(561306.999674684, 562306.999674684, 562306.999674684, 561306.999674684, 561306.999674684, 192075.236743745, 192075.236743745, 191075.236743745, 191075.236743745, 192075.236743745))"
1162,TRUE,437.29765724167373,4.304744163026841,0.7377949953079224,0.8067449142883495,106,"list(c(563306.999674684, 564306.999674684, 564306.999674684, 563306.999674684, 563306.999674684, 192075.236743745, 192075.236743745, 191075.236743745, 191075.236743745, 192075.236743745))"
1226,TRUE,1250.0165548933314,11.544719587446314,0.796919991572698,1.3727419355696282,60.41512870788574,"list(c(536306.999674684, 537306.999674684, 537306.999674684, 536306.999674684, 536306.999674684, 191075.236743745, 191075.236743745, 190075.236743745, 190075.236743745, 191075.236743745))"
1227,TRUE,1282.0798763518637,13.571938487228152,0.7856599986553192,1.4938181721469745,60.32307052612305,"list(c(537306.999674684, 538306.999674684, 538306.999674684, 537306.999674684, 537306.999674684, 191075.236743745, 191075.236743745, 190075.236743745, 190075.236743745, 191075.236743745))"
1229,TRUE,1217.4152068685978,18.978645468867104,0.8739916781584421,1.516172008494226,68.97712326049805,"list(c(539306.999674684, 540306.999674684, 540306.999674684, 539306.999674684, 539306.999674684, 191075.236743745, 191075.236743745, 190075.236743745, 190075.236743745, 191075.236743745))"
1231,TRUE,1022.3785753453031,18.648377800967772,0.7796783248583475,1.4884679868687927,78.5228500366211,"list(c(541306.999674684, 542306.999674684, 542306.999674684, 541306.999674684, 541306.999674684, 191075.236743745, 191075.236743745, 190075.236743745, 190075.236743745, 191075.236743745))"
1237,TRUE,437.3490485333382,4.340004549536066,0.7377900183200836,1.854041785582922,107,"list(c(547306.999674684, 548306.999674684, 548306.999674684, 547306.999674684, 547306.999674684, 191075.236743745, 191075.236743745, 190075.236743745, 190075.236743745, 191075.236743745))"
1308,TRUE,1122.5927557290408,10.59328076768827,0.7781675010919571,1.4124090713179218,65.29320526123047,"list(c(527306.999674684, 528306.999674684, 528306.999674684, 527306.999674684, 527306.999674684, 190075.236743745, 190075.236743745, 189075.236743745, 189075.236743745, 190075.236743745))"
1309,TRUE,1122.3102806971813,13.033963304815513,0.7768675088882446,1.4326918408307254,65.78448486328125,"list(c(528306.999674684, 529306.999674684, 529306.999674684, 528306.999674684, 528306.999674684, 190075.236743745, 190075.236743745, 189075.236743745, 189075.236743745, 190075.236743745))"
1312,TRUE,1505.295382688462,17.985758635688857,0.715562492609024,1.325050585223448,46.1065559387207,"list(c(531306.999674684, 532306.999674684, 532306.999674684, 531306.999674684, 531306.999674684, 190075.236743745, 190075.236743745, 189075.236743745, 189075.236743745, 190075.236743745))"
1314,TRUE,1265.7922017769533,11.975473775568595,0.7286324948072433,1.3812756701600644,59.17592239379883,"list(c(533306.999674684, 534306.999674684, 534306.999674684, 533306.999674684, 533306.999674684, 190075.236743745, 190075.236743745, 189075.236743745, 189075.236743745, 190075.236743745))"
1315,TRUE,1204.4501391963602,8.898646771417859,0.7214474827051163,0.9444317074182372,61.185020446777344,"list(c(534306.999674684, 535306.999674684, 535306.999674684, 534306.999674684, 534306.999674684, 190075.236743745, 190075.236743745, 189075.236743745, 189075.236743745, 190075.236743745))"
1317,TRUE,1157.5946817797742,14.760841607337905,0.7579824924468994,1.6814593003990523,68.77978897094727,"list(c(536306.999674684, 537306.999674684, 537306.999674684, 536306.999674684, 536306.999674684, 190075.236743745, 190075.236743745, 189075.236743745, 189075.236743745, 190075.236743745))"
1319,TRUE,967.7611619173366,20.171472162751655,0.7794400006532669,1.47428898284307,79.6323471069336,"list(c(538306.999674684, 539306.999674684, 539306.999674684, 538306.999674684, 538306.999674684, 190075.236743745, 190075.236743745, 189075.236743745, 189075.236743745, 190075.236743745))"
1320,TRUE,887.9235781209073,15.436903700348019,0.8812924921512604,1.6149945574875346,83.89925384521484,"list(c(539306.999674684, 540306.999674684, 540306.999674684, 539306.999674684, 539306.999674684, 190075.236743745, 190075.236743745, 189075.236743745, 189075.236743745, 190075.236743745))"
1324,TRUE,537.5477313220616,10.85769590030807,0.7735424935817719,1.481922353504978,102.17192840576172,"list(c(543306.999674684, 544306.999674684, 544306.999674684, 543306.999674684, 543306.999674684, 190075.236743745, 190075.236743745, 189075.236743745, 189075.236743745, 190075.236743745))"
1341,TRUE,450.9825297319214,5.95357808178447,0.6904033422470093,0.3863581511008224,106,"list(c(560306.999674684, 561306.999674684, 561306.999674684, 560306.999674684, 560306.999674684, 190075.236743745, 190075.236743745, 189075.236743745, 189075.236743745, 190075.236743745))"
1397,TRUE,1107.4146687122102,8.257006648981559,0.7516725063323975,1.4750048344669056,66.48931503295898,"list(c(525306.999674684, 526306.999674684, 526306.999674684, 525306.999674684, 525306.999674684, 189075.236743745, 189075.236743745, 188075.236743745, 188075.236743745, 189075.236743745))"
1398,TRUE,1133.1489006204808,12.429094010491575,0.7336349785327911,1.4439666697123579,65.71235656738281,"list(c(526306.999674684, 527306.999674684, 527306.999674684, 526306.999674684, 526306.999674684, 189075.236743745, 189075.236743745, 188075.236743745, 188075.236743745, 189075.236743745))"
1400,TRUE,1130.1067358382204,23.220679095054123,0.7854775041341782,1.8912539991736592,64.1740493774414,"list(c(528306.999674684, 529306.999674684, 529306.999674684, 528306.999674684, 528306.999674684, 189075.236743745, 189075.236743745, 188075.236743745, 188075.236743745, 189075.236743745))"
1401,TRUE,1321.95459909642,25.618452104976075,0.7568825036287308,1.5714539561885326,54.19259452819824,"list(c(529306.999674684, 530306.999674684, 530306.999674684, 529306.999674684, 529306.999674684, 189075.236743745, 189075.236743745, 188075.236743745, 188075.236743745, 189075.236743745))"
1402,TRUE,1468.0809784747184,20.786485058854716,0.7348224967718124,1.2716532680346688,47.53977584838867,"list(c(530306.999674684, 531306.999674684, 531306.999674684, 530306.999674684, 530306.999674684, 189075.236743745, 189075.236743745, 188075.236743745, 188075.236743745, 189075.236743745))"
1407,TRUE,1097.7175516169123,20.59416162487363,0.7821149826049805,1.5925745102088766,72.71097564697266,"list(c(535306.999674684, 536306.999674684, 536306.999674684, 535306.999674684, 535306.999674684, 189075.236743745, 189075.236743745, 188075.236743745, 188075.236743745, 189075.236743745))"
1409,TRUE,739.8193830530694,14.032522045257222,0.811255007982254,1.5278267547434625,90.71376037597656,"list(c(537306.999674684, 538306.999674684, 538306.999674684, 537306.999674684, 537306.999674684, 189075.236743745, 189075.236743745, 188075.236743745, 188075.236743745, 189075.236743745))"
1410,TRUE,716.1537880593157,12.518864892777943,0.8077674955129623,1.159297840272422,92.35457611083984,"list(c(538306.999674684, 539306.999674684, 539306.999674684, 538306.999674684, 538306.999674684, 189075.236743745, 189075.236743745, 188075.236743745, 188075.236743745, 189075.236743745))"
1411,TRUE,702.3243744626958,10.267258690411236,0.8096875101327896,1.2199080692726134,94.22481536865234,"list(c(539306.999674684, 540306.999674684, 540306.999674684, 539306.999674684, 539306.999674684, 189075.236743745, 189075.236743745, 188075.236743745, 188075.236743745, 189075.236743745))"
1413,TRUE,585.6173454649905,12.458886743607296,0.7936149835586548,1.6418467619567279,100.18281173706055,"list(c(541306.999674684, 542306.999674684, 542306.999674684, 541306.999674684, 541306.999674684, 189075.236743745, 189075.236743745, 188075.236743745, 188075.236743745, 189075.236743745))"
1414,TRUE,503.8211708880485,9.898920006876768,0.7545774877071381,1.3636541983691957,103.6384506225586,"list(c(542306.999674684, 543306.999674684, 543306.999674684, 542306.999674684, 542306.999674684, 189075.236743745, 189075.236743745, 188075.236743745, 188075.236743745, 189075.236743745))"
1416,TRUE,435.2249981088841,3.6130341963217503,0.7153199911117554,1.5384215671509072,107.20616149902344,"list(c(544306.999674684, 545306.999674684, 545306.999674684, 544306.999674684, 544306.999674684, 189075.236743745, 189075.236743745, 188075.236743745, 188075.236743745, 189075.236743745))"
1490,TRUE,1095.7996776661973,17.943220585212956,0.7484550029039383,1.9590664066027692,66.41620635986328,"list(c(527306.999674684, 528306.999674684, 528306.999674684, 527306.999674684, 527306.999674684, 188075.236743745, 188075.236743745, 187075.236743745, 187075.236743745, 188075.236743745))"
